0.032,-1.49938,0.749591,0.00989261,0.0386959,-0.0255584,0.00302968,1.20925,-0.798702,0.403867
0.033,-1.49934,0.749565,0.00989584,0.0399051,-0.0263572,0.00343355,1.20925,-0.798702,0.403867
0.034,-1.4993,0.749538,0.00989947,0.0411144,-0.0271559,0.00383741,1.20925,-0.798702,0.403867
0.035,-1.49926,0.749511,0.00990351,0.0423236,-0.0279546,0.00424128,1.20925,-0.798702,0.403867
0.036,-1.49922,0.749482,0.00990796,0.0435329,-0.0287533,0.00464515,1.20925,-0.798702,0.403867
0.037,-1.49917,0.749453,0.0099128,0.0447421,-0.029552,0.00504901,1.20925,-0.798702,0.403867
0.038,-1.49913,0.749423,0.00991806,0.0459513,-0.0303507,0.00545288,1.20925,-0.798702,0.403867
0.039,-1.49908,0.749393,0.00992371,0.0471606,-0.0311494,0.00585675,1.20925,-0.798702,0.403867
0.04,-1.49903,0.749361,0.00992977,0.0483698,-0.0319481,0.00626061,1.20925,-0.798702,0.403867
0.041,-1.49898,0.749329,0.00993623,0.0495791,-0.0327468,0.00666448,1.20925,-0.798702,0.403867
0.042,-1.49893,0.749296,0.0099431,0.0507883,-0.0335455,0.00706835,1.20925,-0.798702,0.403867
0.043,-1.49888,0.749262,0.00995037,0.0519976,-0.0343442,0.00747221,1.20925,-0.798702,0.403867
0.044,-1.49883,0.749227,0.00995804,0.0532068,-0.0351429,0.00787608,1.20925,-0.798702,0.403867
0.045,-1.49878,0.749191,0.00996612,0.0544161,-0.0359416,0.00827995,1.20925,-0.798702,0.403867
0.046,-1.49872,0.749155,0.0099746,0.0556253,-0.0367403,0.00868381,1.20925,-0.798702,0.403867
0.047,-1.49866,0.749118,0.00998349,0.0568346,-0.037539,0.00908768,1.20925,-0.798702,0.403867
0.048,-1.49861,0.74908,0.00999278,0.0580438,-0.0383377,0.00949155,1.20925,-0.798702,0.403867
0.049,-1.49855,0.749041,0.0100025,0.0592531,-0.0391364,0.00989541,1.20925,-0.798702,0.403867
0.05,-1.49849,0.749002,0.0100126,0.0604623,-0.0399351,0.0102993,1.20925,-0.798702,0.403867
0.051,-1.49843,0.748961,0.0100231,0.0616715,-0.0407338,0.0107031,1.20925,-0.798702,0.403867
0.052,-1.49837,0.74892,0.010034,0.0628808,-0.0415325,0.011107,1.20925,-0.798702,0.403867
0.053,-1.4983,0.748878,0.0100453,0.06409,-0.0423312,0.0115109,1.20925,-0.798702,0.403867
0.054,-1.49824,0.748835,0.010057,0.0652993,-0.0431299,0.0119147,1.20925,-0.798702,0.403867
0.055,-1.49817,0.748792,0.0100691,0.0665085,-0.0439286,0.0123186,1.20925,-0.798702,0.403867
0.056,-1.4981,0.748748,0.0100816,0.0677178,-0.0447273,0.0127225,1.20925,-0.798702,0.403867
0.057,-1.49804,0.748703,0.0100946,0.068927,-0.045526,0.0131263,1.20925,-0.798702,0.403867
0.058,-1.49797,0.748657,0.0101079,0.0701363,-0.0463247,0.0135302,1.20925,-0.798702,0.403867
0.059,-1.4979,0.74861,0.0101216,0.0713455,-0.0471234,0.0139341,1.20925,-0.798702,0.403867
0.06,-1.49782,0.748562,0.0101358,0.0725548,-0.0479221,0.0143379,1.20925,-0.798702,0.403867
0.061,-1.49775,0.748514,0.0101503,0.073764,-0.0487208,0.0147418,1.20925,-0.798702,0.403867
0.062,-1.49768,0.748465,0.0101652,0.0749732,-0.0495195,0.0151457,1.20925,-0.798702,0.403867
0.063,-1.4976,0.748415,0.0101806,0.0761825,-0.0503182,0.0155495,1.20925,-0.798702,0.403867
0.064,-1.49752,0.748364,0.0101963,0.0773917,-0.0511169,0.0159534,1.20925,-0.798702,0.403867
0.065,-1.49745,0.748313,0.0102125,0.078601,-0.0519156,0.0163573,1.20925,-0.798702,0.403867
0.066,-1.49737,0.74826,0.0102291,0.0798102,-0.0527143,0.0167611,1.20925,-0.798702,0.403867
0.067,-1.49729,0.748207,0.010246,0.0810195,-0.053513,0.017165,1.20925,-0.798702,0.403867
0.068,-1.4972,0.748153,0.0102634,0.0822287,-0.0543117,0.0175689,1.20925,-0.798702,0.403867
0.069,-1.49712,0.748099,0.0102812,0.083438,-0.0551104,0.0179727,1.20925,-0.798702,0.403867
0.07,-1.49704,0.748043,0.0102993,0.0846472,-0.0559091,0.0183766,1.20925,-0.798702,0.403867
0.071,-1.49695,0.747987,0.0103179,0.0858565,-0.0567078,0.0187805,1.20925,-0.798702,0.403867
0.072,-1.49687,0.74793,0.0103369,0.0870657,-0.0575065,0.0191843,1.20925,-0.798702,0.403867
0.073,-1.49678,0.747872,0.0103563,0.088275,-0.0583052,0.0195882,1.20925,-0.798702,0.403867
0.074,-1.49669,0.747813,0.0103761,0.0894842,-0.0591039,0.0199921,1.20925,-0.798702,0.403867
0.075,-1.4966,0.747754,0.0103963,0.0906934,-0.0599026,0.0203959,1.20925,-0.798702,0.403867
0.076,-1.49651,0.747693,0.0104169,0.0919027,-0.0607013,0.0207998,1.20925,-0.798702,0.403867
0.077,-1.49642,0.747632,0.0104379,0.0931119,-0.0615,0.0212037,1.20925,-0.798702,0.403867
0.078,-1.49632,0.74757,0.0104593,0.0943212,-0.0622987,0.0216075,1.20925,-0.798702,0.403867
0.079,-1.49623,0.747508,0.0104811,0.0955304,-0.0630974,0.0220114,1.20925,-0.798702,0.403867
0.08,-1.49613,0.747444,0.0105033,0.0967397,-0.0638961,0.0224153,1.20925,-0.798702,0.403867
0.081,-1.49603,0.74738,0.0105259,0.0979489,-0.0646948,0.0228191,1.20925,-0.798702,0.403867
0.082,-1.49593,0.747315,0.0105489,0.0991582,-0.0654935,0.023223,1.20925,-0.798702,0.403867
0.083,-1.49583,0.747249,0.0105724,0.100367,-0.0662922,0.0236269,1.20925,-0.798702,0.403867
0.084,-1.49573,0.747182,0.0105962,0.101577,-0.0670909,0.0240307,1.20925,-0.798702,0.403867
0.085,-1.49563,0.747115,0.0106204,0.102786,-0.0678896,0.0244346,1.20925,-0.798702,0.403867
0.086,-1.49553,0.747046,0.010645,0.103995,-0.0686883,0.0248385,1.20925,-0.798702,0.403867
0.087,-1.49542,0.746977,0.0106701,0.105204,-0.069487,0.0252423,1.20925,-0.798702,0.403867
0.088,-1.49532,0.746907,0.0106955,0.106414,-0.0702857,0.0256462,1.20925,-0.798702,0.403867
0.089,-1.49521,0.746837,0.0107214,0.107623,-0.0710844,0.0260501,1.20925,-0.798702,0.403867
0.09,-1.4951,0.746765,0.0107476,0.108832,-0.0718831,0.026454,1.20925,-0.798702,0.403867
0.091,-1.49499,0.746693,0.0107743,0.110041,-0.0726818,0.0268578,1.20925,-0.798702,0.403867
0.092,-1.49488,0.74662,0.0108013,0.111251,-0.0734805,0.0272617,1.20925,-0.798702,0.403867
0.093,-1.49477,0.746546,0.0108288,0.11246,-0.0742792,0.0276656,1.20925,-0.798702,0.403867
0.094,-1.49466,0.746471,0.0108567,0.113669,-0.0750779,0.0280694,1.20925,-0.798702,0.403867
0.095,-1.49454,0.746396,0.010885,0.114878,-0.0758766,0.0284733,1.20925,-0.798702,0.403867
0.096,-1.49443,0.74632,0.0109136,0.116088,-0.0766753,0.0288772,1.20925,-0.798702,0.403867
0.097,-1.49431,0.746243,0.0109427,0.117297,-0.077474,0.029281,1.20925,-0.798702,0.403867
0.098,-1.49419,0.746165,0.0109722,0.118506,-0.0782728,0.0296849,1.20925,-0.798702,0.403867
0.099,-1.49407,0.746086,0.0110021,0.119715,-0.0790715,0.0300888,1.20925,-0.798702,0.403867
0.1,-1.49395,0.746006,0.0110324,0.120925,-0.0798702,0.0304926,1.20925,-0.798702,0.403867
0.101,-1.49383,0.745926,0.0110631,0.122134,-0.0806689,0.0308965,1.20925,-0.798702,0.403867
0.102,-1.49371,0.745845,0.0110942,0.123343,-0.0814676,0.0313004,1.20925,-0.798702,0.403867
0.103,-1.49359,0.745763,0.0111257,0.124552,-0.0822663,0.0317042,1.20925,-0.798702,0.403867
0.104,-1.49346,0.745681,0.0111576,0.125762,-0.083065,0.0321081,1.20925,-0.798702,0.403867
0.105,-1.49333,0.745597,0.0111899,0.126971,-0.0838637,0.032512,1.20925,-0.798702,0.403867
0.106,-1.49321,0.745513,0.0112226,0.12818,-0.0846624,0.0329158,1.20925,-0.798702,0.403867
0.107,-1.49308,0.745428,0.0112557,0.129389,-0.0854611,0.0333197,1.20925,-0.798702,0.403867
0.108,-1.49295,0.745342,0.0112892,0.130599,-0.0862598,0.0337236,1.20925,-0.798702,0.403867
0.109,-1.49282,0.745255,0.0113232,0.131808,-0.0870585,0.0341274,1.20925,-0.798702,0.403867
0.11,-1.49268,0.745168,0.0113575,0.133017,-0.0878572,0.0345313,1.20925,-0.798702,0.403867
0.111,-1.49255,0.74508,0.0113922,0.134226,-0.0886559,0.0349352,1.20925,-0.798702,0.403867
0.112,-1.49242,0.744991,0.0114274,0.135436,-0.0894546,0.035339,1.20925,-0.798702,0.403867
0.113,-1.49228,0.744901,0.0114629,0.136645,-0.0902533,0.0357429,1.20925,-0.798702,0.403867
0.114,-1.49214,0.74481,0.0114988,0.137854,-0.091052,0.0361468,1.20925,-0.798702,0.403867
0.115,-1.492,0.744719,0.0115352,0.139063,-0.0918507,0.0365506,1.20925,-0.798702,0.403867
0.116,-1.49186,0.744626,0.0115719,0.140273,-0.0926494,0.0369545,1.20925,-0.798702,0.403867
0.117,-1.49172,0.744533,0.0116091,0.141482,-0.0934481,0.0373584,1.20925,-0.798702,0.403867
0.118,-1.49158,0.744439,0.0116467,0.142691,-0.0942468,0.0377622,1.20925,-0.798702,0.403867
0.119,-1.49144,0.744345,0.0116846,0.1439,-0.0950455,0.0381661,1.20925,-0.798702,0.403867
0.12,-1.49129,0.744249,0.011723,0.14511,-0.0958442,0.03857,1.20925,-0.798702,0.403867
0.121,-1.49115,0.744153,0.0117618,0.146319,-0.0966429,0.0389738,1.20925,-0.798702,0.403867
0.122,-1.491,0.744056,0.0118009,0.147528,-0.0974416,0.0393777,1.20925,-0.798702,0.403867
0.123,-1.49085,0.743958,0.0118405,0.148737,-0.0982403,0.0397816,1.20925,-0.798702,0.403867
0.124,-1.4907,0.74386,0.0118805,0.149946,-0.099039,0.0401854,1.20925,-0.798702,0.403867
0.125,-1.49055,0.74376,0.0119209,0.151156,-0.0998377,0.0405893,1.20925,-0.798702,0.403867
0.126,-1.4904,0.74366,0.0119617,0.152365,-0.100636,0.0409932,1.20925,-0.798702,0.403867
0.127,-1.49025,0.743559,0.0120029,0.153574,-0.101435,0.041397,1.20925,-0.798702,0.403867
0.128,-1.49009,0.743457,0.0120445,0.154783,-0.102234,0.0418009,1.20925,-0.798702,0.403867
0.129,-1.48994,0.743354,0.0120865,0.155993,-0.103032,0.0422048,1.20925,-0.798702,0.403867
0.13,-1.48978,0.743251,0.0121289,0.157202,-0.103831,0.0426086,1.20925,-0.798702,0.403867
0.131,-1.48962,0.743147,0.0121717,0.158411,-0.10463,0.0430125,1.20925,-0.798702,0.403867
0.132,-1.48947,0.743042,0.0122149,0.15962,-0.105429,0.0434164,1.20925,-0.798702,0.403867
0.133,-1.4893,0.742936,0.0122585,0.16083,-0.106227,0.0438202,1.20925,-0.798702,0.403867
0.134,-1.48914,0.742829,0.0123025,0.162039,-0.107026,0.0442241,1.20925,-0.798702,0.403867
0.135,-1.48898,0.742722,0.012347,0.163248,-0.107825,0.044628,1.20925,-0.798702,0.403867
0.136,-1.48882,0.742614,0.0123918,0.164457,-0.108623,0.0450318,1.20925,-0.798702,0.403867
0.137,-1.48865,0.742505,0.012437,0.165667,-0.109422,0.0454357,1.20925,-0.798702,0.403867
0.138,-1.48849,0.742395,0.0124827,0.166876,-0.110221,0.0458396,1.20925,-0.798702,0.403867
0.139,-1.48832,0.742284,0.0125287,0.168085,-0.11102,0.0462434,1.20925,-0.798702,0.403867
0.14,-1.48815,0.742173,0.0125752,0.169294,-0.111818,0.0466473,1.20925,-0.798702,0.403867
0.141,-1.48798,0.742061,0.012622,0.170504,-0.112617,0.0470512,1.20925,-0.798702,0.403867
0.142,-1.48781,0.741947,0.0126693,0.171713,-0.113416,0.047455,1.20925,-0.798702,0.403867
0.143,-1.48764,0.741834,0.0127169,0.172922,-0.114214,0.0478589,1.20925,-0.798702,0.403867
0.144,-1.48746,0.741719,0.012765,0.174131,-0.115013,0.0482628,1.20925,-0.798702,0.403867
0.145,-1.48729,0.741604,0.0128134,0.175341,-0.115812,0.0486666,1.20925,-0.798702,0.403867
0.146,-1.48711,0.741487,0.0128623,0.17655,-0.11661,0.0490705,1.20925,-0.798702,0.403867
0.147,-1.48693,0.74137,0.0129116,0.177759,-0.117409,0.0494744,1.20925,-0.798702,0.403867
0.148,-1.48676,0.741253,0.0129613,0.178968,-0.118208,0.0498782,1.20925,-0.798702,0.403867
0.149,-1.48658,0.741134,0.0130113,0.180178,-0.119007,0.0502821,1.20925,-0.798702,0.403867
0.15,-1.4864,0.741015,0.0130618,0.181387,-0.119805,0.050686,1.20925,-0.798702,0.403867
0.151,-1.48621,0.740894,0.0131127,0.182596,-0.120604,0.0510898,1.20925,-0.798702,0.403867
0.152,-1.48603,0.740773,0.013164,0.183805,-0.121403,0.0514937,1.20925,-0.798702,0.403867
0.153,-1.48585,0.740652,0.0132157,0.185015,-0.122201,0.0518976,1.20925,-0.798702,0.403867
0.154,-1.48566,0.740529,0.0132678,0.186224,-0.123,0.0523014,1.20925,-0.798702,0.403867
0.155,-1.48547,0.740406,0.0133203,0.187433,-0.123799,0.0527053,1.20925,-0.798702,0.403867
0.156,-1.48529,0.740281,0.0133732,0.188642,-0.124597,0.0531092,1.20925,-0.798702,0.403867
0.157,-1.4851,0.740156,0.0134265,0.189852,-0.125396,0.053513,1.20925,-0.798702,0.403867
0.158,-1.48491,0.740031,0.0134802,0.191061,-0.126195,0.0539169,1.20925,-0.798702,0.403867
0.159,-1.48471,0.739904,0.0135344,0.19227,-0.126994,0.0543208,1.20925,-0.798702,0.403867
0.16,-1.48452,0.739777,0.0135889,0.193479,-0.127792,0.0547246,1.20925,-0.798702,0.403867
0.161,-1.48433,0.739648,0.0136438,0.194689,-0.128591,0.0551285,1.20925,-0.798702,0.403867
0.162,-1.48413,0.739519,0.0136991,0.195898,-0.12939,0.0555324,1.20925,-0.798702,0.403867
0.163,-1.48394,0.73939,0.0137549,0.197107,-0.130188,0.0559362,1.20925,-0.798702,0.403867
0.164,-1.48374,0.739259,0.013811,0.198316,-0.130987,0.0563401,1.20925,-0.798702,0.403867
0.165,-1.48354,0.739128,0.0138676,0.199526,-0.131786,0.056744,1.20925,-0.798702,0.403867
0.166,-1.48334,0.738995,0.0139245,0.200735,-0.132584,0.0571478,1.20925,-0.798702,0.403867
0.167,-1.48314,0.738863,0.0139819,0.201944,-0.133383,0.0575517,1.20925,-0.798702,0.403867
0.168,-1.48294,0.738729,0.0140396,0.203153,-0.134182,0.0579556,1.20925,-0.798702,0.403867
0.169,-1.48273,0.738594,0.0140978,0.204363,-0.134981,0.0583594,1.20925,-0.798702,0.403867
0.17,-1.48253,0.738459,0.0141563,0.205572,-0.135779,0.0587633,1.20925,-0.798702,0.403867
0.171,-1.48232,0.738323,0.0142153,0.206781,-0.136578,0.0591672,1.20925,-0.798702,0.403867
0.172,-1.48211,0.738186,0.0142747,0.20799,-0.137377,0.059571,1.20925,-0.798702,0.403867
0.173,-1.4819,0.738048,0.0143344,0.2092,-0.138175,0.0599749,1.20925,-0.798702,0.403867
0.174,-1.48169,0.737909,0.0143946,0.210409,-0.138974,0.0603788,1.20925,-0.798702,0.403867
0.175,-1.48148,0.73777,0.0144552,0.211618,-0.139773,0.0607826,1.20925,-0.798702,0.403867
0.176,-1.48127,0.73763,0.0145162,0.212827,-0.140571,0.0611865,1.20925,-0.798702,0.403867
0.177,-1.48106,0.737489,0.0145776,0.214037,-0.14137,0.0615904,1.20925,-0.798702,0.403867
0.178,-1.48084,0.737347,0.0146394,0.215246,-0.142169,0.0619942,1.20925,-0.798702,0.403867
0.179,-1.48063,0.737204,0.0147015,0.216455,-0.142968,0.0623981,1.20925,-0.798702,0.403867
0.18,-1.48041,0.737061,0.0147641,0.217664,-0.143766,0.062802,1.20925,-0.798702,0.403867
0.181,-1.48019,0.736917,0.0148272,0.218874,-0.144565,0.0632058,1.20925,-0.798702,0.403867
0.182,-1.47997,0.736772,0.0148906,0.220083,-0.145364,0.0636097,1.20925,-0.798702,0.403867
0.183,-1.47975,0.736626,0.0149544,0.221292,-0.146162,0.0640136,1.20925,-0.798702,0.403867
0.184,-1.47953,0.73648,0.0150186,0.222501,-0.146961,0.0644174,1.20925,-0.798702,0.403867
0.185,-1.47931,0.736332,0.0150832,0.223711,-0.14776,0.0648213,1.20925,-0.798702,0.403867
0.186,-1.47908,0.736184,0.0151482,0.22492,-0.148558,0.0652252,1.20925,-0.798702,0.403867
0.187,-1.47886,0.736035,0.0152137,0.226129,-0.149357,0.065629,1.20925,-0.798702,0.403867
0.188,-1.47863,0.735885,0.0152795,0.227338,-0.150156,0.0660329,1.20925,-0.798702,0.403867
0.189,-1.4784,0.735735,0.0153457,0.228547,-0.150955,0.0664368,1.20925,-0.798702,0.403867
0.19,-1.47817,0.735583,0.0154124,0.229757,-0.151753,0.0668406,1.20925,-0.798702,0.403867
0.191,-1.47794,0.735431,0.0154794,0.230966,-0.152552,0.0672445,1.20925,-0.798702,0.403867
0.192,-1.47771,0.735278,0.0155469,0.232175,-0.153351,0.0676484,1.20925,-0.798702,0.403867
0.193,-1.47748,0.735125,0.0156147,0.233384,-0.154149,0.0680522,1.20925,-0.798702,0.403867
0.194,-1.47724,0.73497,0.015683,0.234594,-0.154948,0.0684561,1.20925,-0.798702,0.403867
0.195,-1.47701,0.734815,0.0157516,0.235803,-0.155747,0.06886,1.20925,-0.798702,0.403867
0.196,-1.47677,0.734659,0.0158207,0.237012,-0.156546,0.0692638,1.20925,-0.798702,0.403867
0.197,-1.47654,0.734502,0.0158901,0.238221,-0.157344,0.0696677,1.20925,-0.798702,0.403867
0.198,-1.4763,0.734344,0.01596,0.239431,-0.158143,0.0700716,1.20925,-0.798702,0.403867
0.199,-1.47606,0.734185,0.0160303,0.24064,-0.158942,0.0704754,1.20925,-0.798702,0.403867
0.2,-1.47582,0.734026,0.016101,0.241849,-0.15974,0.0708793,1.20925,-0.798702,0.403867
0.201,-1.47557,0.733866,0.016172,0.243058,-0.160539,0.0712832,1.20925,-0.798702,0.403867
0.202,-1.47533,0.733705,0.0162435,0.244268,-0.161338,0.071687,1.20925,-0.798702,0.403867
0.203,-1.47508,0.733543,0.0163154,0.245477,-0.162136,0.0720909,1.20925,-0.798702,0.403867
0.204,-1.47484,0.733381,0.0163877,0.246686,-0.162935,0.0724948,1.20925,-0.798702,0.403867
0.205,-1.47459,0.733217,0.0164604,0.247895,-0.163734,0.0728986,1.20925,-0.798702,0.403867
0.206,-1.47434,0.733053,0.0165335,0.249105,-0.164533,0.0733025,1.20925,-0.798702,0.403867
0.207,-1.47409,0.732888,0.016607,0.250314,-0.165331,0.0737064,1.20925,-0.798702,0.403867
0.208,-1.47384,0.732722,0.0166809,0.251523,-0.16613,0.0741102,1.20925,-0.798702,0.403867
0.209,-1.47359,0.732556,0.0167552,0.252732,-0.166929,0.0745141,1.20925,-0.798702,0.403867
0.21,-1.47334,0.732389,0.0168299,0.253942,-0.167727,0.074918,1.20925,-0.798702,0.403867
0.211,-1.47308,0.732221,0.0169051,0.255151,-0.168526,0.0753218,1.20925,-0.798702,0.403867
0.212,-1.47283,0.732052,0.0169806,0.25636,-0.169325,0.0757257,1.20925,-0.798702,0.403867
0.213,-1.47257,0.731882,0.0170565,0.257569,-0.170123,0.0761296,1.20925,-0.798702,0.403867
0.214,-1.47231,0.731711,0.0171329,0.258779,-0.170922,0.0765334,1.20925,-0.798702,0.403867
0.215,-1.47205,0.73154,0.0172096,0.259988,-0.171721,0.0769373,1.20925,-0.798702,0.403867
0.216,-1.47179,0.731368,0.0172867,0.261197,-0.17252,0.0773412,1.20925,-0.798702,0.403867
0.217,-1.47153,0.731195,0.0173643,0.262406,-0.173318,0.077745,1.20925,-0.798702,0.403867
0.218,-1.47127,0.731021,0.0174422,0.263616,-0.174117,0.0781489,1.20925,-0.798702,0.403867
0.219,-1.471,0.730847,0.0175206,0.264825,-0.174916,0.0785528,1.20925,-0.798702,0.403867
0.22,-1.47074,0.730671,0.0175993,0.266034,-0.175714,0.0789566,1.20925,-0.798702,0.403867
0.221,-1.47047,0.730495,0.0176785,0.267243,-0.176513,0.0793605,1.20925,-0.798702,0.403867
0.222,-1.4702,0.730318,0.017758,0.268453,-0.177312,0.0797644,1.20925,-0.798702,0.403867
0.223,-1.46993,0.730141,0.017838,0.269662,-0.17811,0.0801682,1.20925,-0.798702,0.403867
0.224,-1.46966,0.729962,0.0179184,0.270871,-0.178909,0.0805721,1.20925,-0.798702,0.403867
0.225,-1.46939,0.729783,0.0179992,0.27208,-0.179708,0.080976,1.20925,-0.798702,0.403867
0.226,-1.46912,0.729603,0.0180803,0.27329,-0.180507,0.0813798,1.20925,-0.798702,0.403867
0.227,-1.46884,0.729422,0.0181619,0.274499,-0.181305,0.0817837,1.20925,-0.798702,0.403867
0.228,-1.46857,0.72924,0.0182439,0.275708,-0.182104,0.0821876,1.20925,-0.798702,0.403867
0.229,-1.46829,0.729058,0.0183263,0.276917,-0.182903,0.0825914,1.20925,-0.798702,0.403867
0.23,-1.46802,0.728874,0.0184091,0.278127,-0.183701,0.0829953,1.20925,-0.798702,0.403867
0.231,-1.46774,0.72869,0.0184923,0.279336,-0.1845,0.0833992,1.20925,-0.798702,0.403867
0.232,-1.46746,0.728505,0.0185759,0.280545,-0.185299,0.083803,1.20925,-0.798702,0.403867
0.233,-1.46718,0.72832,0.0186599,0.281754,-0.186097,0.0842069,1.20925,-0.798702,0.403867
0.234,-1.46689,0.728133,0.0187443,0.282964,-0.186896,0.0846108,1.20925,-0.798702,0.403867
0.235,-1.46661,0.727946,0.0188291,0.284173,-0.187695,0.0850146,1.20925,-0.798702,0.403867
0.236,-1.46632,0.727758,0.0189143,0.285382,-0.188494,0.0854185,1.20925,-0.798702,0.403867
0.237,-1.46604,0.727569,0.0189999,0.286591,-0.189292,0.0858224,1.20925,-0.798702,0.403867
0.238,-1.46575,0.727379,0.019086,0.287801,-0.190091,0.0862262,1.20925,-0.798702,0.403867
0.239,-1.46546,0.727189,0.0191724,0.28901,-0.19089,0.0866301,1.20925,-0.798702,0.403867
0.24,-1.46517,0.726997,0.0192592,0.290219,-0.191688,0.087034,1.20925,-0.798702,0.403867
0.241,-1.46488,0.726805,0.0193465,0.291428,-0.192487,0.0874378,1.20925,-0.798702,0.403867
0.242,-1.46459,0.726612,0.0194341,0.292638,-0.193286,0.0878417,1.20925,-0.798702,0.403867
0.243,-1.4643,0.726419,0.0195221,0.293847,-0.194084,0.0882456,1.20925,-0.798702,0.403867
0.244,-1.464,0.726224,0.0196106,0.295056,-0.194883,0.0886494,1.20925,-0.798702,0.403867
0.245,-1.46371,0.726029,0.0196994,0.296265,-0.195682,0.0890533,1.20925,-0.798702,0.403867
0.246,-1.46341,0.725833,0.0197887,0.297475,-0.196481,0.0894572,1.20925,-0.798702,0.403867
0.247,-1.46311,0.725636,0.0198784,0.298684,-0.197279,0.089861,1.20925,-0.798702,0.403867
0.248,-1.46281,0.725438,0.0199684,0.299893,-0.198078,0.0902649,1.20925,-0.798702,0.403867
0.249,-1.46251,0.72524,0.0200589,0.301102,-0.198877,0.0906688,1.20925,-0.798702,0.403867
0.25,-1.46221,0.725041,0.0201498,0.302311,-0.199675,0.0910726,1.20925,-0.798702,0.403867
0.251,-1.46191,0.724841,0.020241,0.303521,-0.200474,0.0914765,1.20925,-0.798702,0.403867
0.252,-1.4616,0.72464,0.0203327,0.30473,-0.201273,0.0918804,1.20925,-0.798702,0.403867
0.253,-1.4613,0.724438,0.0204248,0.305939,-0.202071,0.0922842,1.20925,-0.798702,0.403867
0.254,-1.46099,0.724235,0.0205173,0.307148,-0.20287,0.0926881,1.20925,-0.798702,0.403867
0.255,-1.46068,0.724032,0.0206102,0.308358,-0.203669,0.093092,1.20925,-0.798702,0.403867
